protocol,strategy_name,seed,date,financial_net_return
zero_cash,V5_no_volatility_block_cap_0p50,303,2025-11-07,-0.0084021961194613
zero_cash,V5_no_volatility_block_cap_0p50,303,2025-11-14,-0.0026772929105982
zero_cash,V5_no_volatility_block_cap_0p50,303,2025-11-21,-0.0091329810047762
zero_cash,V5_no_volatility_block_cap_0p50,303,2025-11-28,0.0133090821051505
zero_cash,V5_no_volatility_block_cap_0p50,303,2025-12-05,-0.00091492766244
zero_cash,V5_no_volatility_block_cap_0p50,303,2025-12-12,-0.0022033840270849
zero_cash,V5_no_volatility_block_cap_0p50,303,2025-12-19,3.1103735725798376e-05
zero_cash,V5_no_volatility_block_cap_0p50,303,2025-12-26,0.0079071995382946
zero_cash,V5_no_volatility_block_cap_0p50,303,2026-01-02,-0.007546329177452
zero_cash,V5_no_volatility_block_cap_0p50,303,2026-01-09,0.008655308021675
zero_cash,V5_no_volatility_block_cap_0p50,303,2026-01-16,-0.0011864946944751
zero_cash,V5_no_volatility_block_cap_0p50,303,2026-01-23,-0.0013704673708403
zero_cash,V5_no_volatility_block_cap_0p50,303,2026-01-30,-0.0019097272632312
zero_cash,V5_no_volatility_block_cap_0p50,303,2026-02-06,-0.0022311044531314
zero_cash,V5_no_volatility_block_cap_0p50,303,2026-02-13,-0.0053747325194823
zero_cash,V5_no_volatility_block_cap_0p50,303,2026-02-20,0.0054375917436629
zero_cash,V5_no_volatility_block_cap_0p50,303,2026-02-27,0.0039940410235559
zero_cash,V5_no_volatility_block_cap_0p50,303,2026-03-06,-0.0176169911592452
zero_cash,V5_no_volatility_block_cap_0p50,303,2026-03-13,-0.0141889521338436
zero_cash,V5_no_volatility_block_cap_0p50,303,2026-03-20,-0.0078268769484566
zero_cash,V5_no_volatility_block_cap_0p50,303,2026-03-27,-0.0143906582648949
zero_cash,V5_no_volatility_block_cap_0p50,303,2026-04-03,0.016519532256186
zero_cash,V5_no_volatility_block_cap_0p50,303,2026-04-10,0.0147927586302026
zero_cash,V5_no_volatility_block_cap_0p50,303,2026-04-17,0.0134851108887487
zero_cash,V5_no_volatility_block_cap_0p50,303,2026-04-24,0.0021326103270949
zero_cash,V5_no_volatility_block_cap_0p50,303,2026-05-01,0.0019969502468243
zero_cash,V5_no_volatility_block_cap_0p50,303,2026-05-08,0.0113598806455514
zero_cash,V5_no_volatility_block_cap_0p50,303,2026-05-15,-0.0211160345317472
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-01-07,-0.0097642096480322
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-01-14,0.0059942542670673
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-01-21,0.0039113554964012
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-01-28,-0.0114996039776369
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-02-04,0.0052760822209051
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-02-11,0.014632526262662
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-02-18,0.0074221720994724
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-02-25,-0.0027849132798882
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-03-04,0.0214605062913381
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-03-11,-0.0201647517080821
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-03-18,-0.0145857199846179
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-03-25,0.0131053726461966
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-04-01,0.0082825046275633
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-04-08,-0.056995272171767
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-04-15,0.0003707233843048
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-04-22,-0.0127586360728809
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-04-29,-0.0191785055253135
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-05-06,-0.0481460952521675
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-05-13,-0.0419805160597234
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-05-20,0.0090237795863168
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-05-27,0.0029048773900794
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-06-03,-0.0008112934624225
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-06-10,0.0009735210498956
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-06-17,-0.0104909178978633
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-06-24,-0.003189318527582
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-07-01,-0.0052076389446185
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-07-08,-0.0177563599004622
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-07-15,-0.0094706357097461
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-07-22,0.0220669018380426
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-07-29,0.0204064502617179
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-08-05,0.0009227165920069
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-08-12,0.0167485747281706
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-08-19,-0.037517108296146
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-08-26,-0.0094835452824302
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-09-02,-0.0155609330314407
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-09-09,0.0014265304599479
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-09-16,-0.0226700718884867
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-09-23,-0.0111428555312711
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-09-30,0.0026843413200883
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-10-07,0.006371499990673
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-10-14,-0.0261137383864774
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-10-21,0.0008543933391267
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-10-28,0.0151979765648038
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-11-04,0.0010877634931692
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-11-11,0.0196668687707512
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-11-18,-0.0026674610640054
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-11-25,0.0024884766577402
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-12-02,0.0132009562390891
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-12-09,-0.0021168328779751
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-12-16,-0.0038303628942926
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-12-23,-0.0032156059373902
zero_cash,V5_no_volatility_block_cap_0p50,404,2022-12-30,0.0057861176497352
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-01-06,0.0227492672059373
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-01-13,0.0188259170127117
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-01-20,0.0084117231583725
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-01-27,0.0064348469591368
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-02-03,-0.0076630171795715
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-02-10,-0.013327282812311
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-02-17,-0.0011977158248104
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-02-24,-0.018822652022594
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-03-03,0.017617551874049
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-03-10,-0.0352909081612455
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-03-17,0.0577414864083509
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-03-24,0.0066094223072254
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-03-31,0.0064749234286048
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-04-07,-0.0018932917738333
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-04-14,-0.0011799258848921
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-04-21,-0.0110639469328968
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-04-28,0.0153297735969708
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-05-05,0.0019144114086735
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-05-12,-0.0058848255313816
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-05-19,-0.0154256367272673
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-05-26,-0.0005770897869007
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-06-02,0.01261090223251
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-06-09,0.0025084994309816
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-06-16,0.0028696248040205
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-06-23,0.0001522401431184
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-06-30,0.0007267156379809
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-07-07,-0.0017482181478258
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-07-14,0.011085832828357
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-07-21,-0.0054424093801284
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-07-28,-0.0079398384577923
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-08-04,-0.0086689266557807
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-08-11,-0.0070180803143128
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-08-18,-0.021982966468847
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-08-25,0.005253380141132
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-09-01,0.0074428697465134
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-09-08,-0.0043806917333068
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-09-15,0.0013232701749423
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-09-22,-0.0040444484802064
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-09-29,-0.0094029970730196
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-10-06,-0.0007423502073272
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-10-13,0.0096930682276009
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-10-20,0.0117322333715058
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-10-27,0.0132878585624773
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-11-03,0.0086364649937064
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-11-10,-0.0138160241694445
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-11-17,0.0185974947843663
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-11-24,0.0095046115127212
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-12-01,0.0234036073211703
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-12-08,-0.0058928095813901
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-12-15,0.0214408035923329
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-12-22,0.013842110290994
zero_cash,V5_no_volatility_block_cap_0p50,404,2023-12-29,0.0007603833911112
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-01-05,-0.0043051833406985
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-01-12,8.207626400578489e-05
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-01-19,-0.0052113913988593
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-01-26,-0.0011335308778502
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-02-02,0.0099380525805343
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-02-09,0.0011078815741129
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-02-16,0.0075010108100312
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-02-23,0.0020458093264998
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-03-01,0.0293491714669254
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-03-08,0.0353026761408973
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-03-15,-0.0063182198429337
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-03-22,0.0021107017232297
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-03-29,0.0159089620026865
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-04-05,0.0157456962215499
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-04-12,-0.0027258781288128
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-04-19,-0.0058401963663935
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-04-26,-0.0031550949011019
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-05-03,-0.0041498449586363
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-05-10,0.0132663498051583
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-05-17,0.0153432199710905
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-05-24,-0.0155285792438273
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-05-31,-0.0051264423448129
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-06-07,-0.0023647345132061
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-06-14,0.0101164297649431
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-06-21,-0.0052946664575558
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-06-28,-0.0041987308111455
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-07-05,0.0136360312758818
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-07-12,0.0049362529119202
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-07-19,0.0004704508142929
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-07-26,-0.0018557220475356
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-08-02,0.0103346504124388
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-08-09,-0.0023703027927098
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-08-16,0.0155914786236399
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-08-23,0.0003121252216903
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-08-30,-0.0021355845457986
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-09-06,-0.0084410238800107
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-09-13,0.0223471658641078
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-09-20,0.0121608670427089
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-09-27,0.0111341369598468
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-10-04,-0.0102248691056121
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-10-11,0.0007402837181653
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-10-18,0.0245583700110668
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-10-25,-0.0025735971300944
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-11-01,-0.0008622272108861
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-11-08,0.0105269275243883
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-11-15,-0.0230457541836884
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-11-22,0.0254586939800059
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-11-29,-0.0040807466855045
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-12-06,0.000852817082708
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-12-13,-0.0028760130856966
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-12-20,-0.0154550518425721
zero_cash,V5_no_volatility_block_cap_0p50,404,2024-12-27,0.0004428661596556
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-01-03,0.00530563368884
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-01-10,0.0010826957140164
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-01-17,0.0028874685805882
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-01-24,0.0127634779343494
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-01-31,0.0051398020063202
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-02-07,0.0102942335449997
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-02-14,0.0045308811292818
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-02-21,0.008277488937962
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-02-28,-0.01381332504693
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-03-07,0.0097180647236752
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-03-14,0.0127575841176258
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-03-21,0.0060292766747744
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-03-28,0.0099773173801941
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-04-04,-0.008684437088189
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-04-11,0.0325161023420738
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-04-18,0.0138582748785321
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-04-25,0.0025079935142402
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-05-02,-0.0108726932173092
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-05-09,0.0123329492998312
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-05-16,-0.0175856728788763
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-05-23,0.0270813362209828
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-05-30,-0.0082973411658105
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-06-06,0.0043081685191709
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-06-13,0.0206630378825534
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-06-20,-0.0112342790132264
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-06-27,-0.0032145953632558
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-07-04,0.0132608207294335
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-07-11,0.0302751990536132
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-07-18,-0.0008174036004369
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-07-25,0.0049082513792573
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-08-01,-0.017242531529813
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-08-08,0.0211156506176098
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-08-15,-0.007480680985425
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-08-22,0.0055001424927279
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-08-29,0.0098254230944963
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-09-05,0.0252311333382699
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-09-12,0.0125967262388989
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-09-19,0.0053491242359653
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-09-26,0.0049095076653177
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-10-03,0.0339242119085818
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-10-10,0.0108251654565894
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-10-17,0.0279746335208931
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-10-24,-0.013271619237408
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-10-31,-0.0156911840508595
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-11-07,-0.0300573604139352
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-11-14,0.0043377083220881
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-11-21,-0.0041925292971942
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-11-28,0.0215584464790811
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-12-05,-0.0018993536011069
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-12-12,0.0116444476377325
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-12-19,0.004517958933263
zero_cash,V5_no_volatility_block_cap_0p50,404,2025-12-26,0.0222049372464407
zero_cash,V5_no_volatility_block_cap_0p50,404,2026-01-02,-0.0221466429204074
zero_cash,V5_no_volatility_block_cap_0p50,404,2026-01-09,0.0203980405896524
zero_cash,V5_no_volatility_block_cap_0p50,404,2026-01-16,0.0082242907885477
zero_cash,V5_no_volatility_block_cap_0p50,404,2026-01-23,0.0435647108104541
zero_cash,V5_no_volatility_block_cap_0p50,404,2026-01-30,-0.015411440502735
zero_cash,V5_no_volatility_block_cap_0p50,404,2026-02-06,0.0117073981714688
zero_cash,V5_no_volatility_block_cap_0p50,404,2026-02-13,0.007856654867872
zero_cash,V5_no_volatility_block_cap_0p50,404,2026-02-20,0.0064828614136384
zero_cash,V5_no_volatility_block_cap_0p50,404,2026-02-27,0.0155793883821231
zero_cash,V5_no_volatility_block_cap_0p50,404,2026-03-06,-0.010990806749834
zero_cash,V5_no_volatility_block_cap_0p50,404,2026-03-13,-0.013321449093307
zero_cash,V5_no_volatility_block_cap_0p50,404,2026-03-20,-0.0521100438959313
zero_cash,V5_no_volatility_block_cap_0p50,404,2026-03-27,-0.0096647247456108
zero_cash,V5_no_volatility_block_cap_0p50,404,2026-04-03,0.0137727877345476
zero_cash,V5_no_volatility_block_cap_0p50,404,2026-04-10,0.0120175057228134
zero_cash,V5_no_volatility_block_cap_0p50,404,2026-04-17,0.0100545254978059
zero_cash,V5_no_volatility_block_cap_0p50,404,2026-04-24,-0.0141302671806207
zero_cash,V5_no_volatility_block_cap_0p50,404,2026-05-01,-0.0080358314152776
zero_cash,V5_no_volatility_block_cap_0p50,404,2026-05-08,0.0101745579313482
zero_cash,V5_no_volatility_block_cap_0p50,404,2026-05-15,-0.0192369819637184
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-01-07,-0.0257761949974996
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-01-14,8.731000750714373e-06
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-01-21,-0.023329474026471
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-01-28,-0.0019013293956469
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-02-04,0.0050124740753654
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-02-11,0.0006528480067988
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-02-18,-0.0058848985069931
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-02-25,-0.0047146514248539
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-03-04,0.0152438943403141
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-03-11,-0.0242506141577478
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-03-18,0.003059260965305
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-03-25,-0.0149805106927059
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-04-01,0.0068376549635864
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-04-08,-0.014182182303604
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-04-15,-0.0106952550826587
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-04-22,-0.009199215739339
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-04-29,-0.0105812937094615
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-05-06,-0.0154159416539959
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-05-13,-0.0285454462302708
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-05-20,0.0010127255512386
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-05-27,0.0069659784957544
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-06-03,-0.0029098143017145
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-06-10,-0.0100115684929671
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-06-17,-0.0483781299514905
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-06-24,0.0125874627912551
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-07-01,-0.0108726573731063
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-07-08,0.0091474118414335
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-07-15,-0.0045729987050212
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-07-22,0.0179365732720353
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-07-29,0.0089759193065436
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-08-05,-0.0021672516113337
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-08-12,0.0029097976199676
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-08-19,-0.0234478560100709
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-08-26,0.0012867450518703
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-09-02,-0.0120619977687251
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-09-09,-0.007975779407128
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-09-16,-0.0201680050366592
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-09-23,-0.0125806268265124
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-09-30,-0.0052776042315683
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-10-07,0.0038098412730733
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-10-14,-0.010963126894189
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-10-21,-0.0001549697396569
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-10-28,0.0182635064757007
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-11-04,-0.0010522491356007
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-11-11,-0.0056193361067447
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-11-18,-0.0023408319524053
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-11-25,0.0052928060114902
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-12-02,0.0238692994533255
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-12-09,-0.0072722448890205
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-12-16,-0.0010216187001467
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-12-23,-0.0216613752988552
zero_cash,V5_no_volatility_block_cap_0p50,505,2022-12-30,-0.0096588732767763
zero_cash,V5_no_volatility_block_cap_0p50,505,2023-01-06,0.0326191118492097
zero_cash,V5_no_volatility_block_cap_0p50,505,2023-01-13,0.017621307225141
zero_cash,V5_no_volatility_block_cap_0p50,505,2023-01-20,-0.0003243860300881
zero_cash,V5_no_volatility_block_cap_0p50,505,2023-01-27,0.0022911485347305
zero_cash,V5_no_volatility_block_cap_0p50,505,2023-02-03,0.0003671304328551
zero_cash,V5_no_volatility_block_cap_0p50,505,2023-02-10,-0.0165930802476433
zero_cash,V5_no_volatility_block_cap_0p50,505,2023-02-17,0.0088335133062642
zero_cash,V5_no_volatility_block_cap_0p50,505,2023-02-24,-0.0127883887262032
zero_cash,V5_no_volatility_block_cap_0p50,505,2023-03-03,0.0061864457954197
zero_cash,V5_no_volatility_block_cap_0p50,505,2023-03-10,0.0181447308372121
zero_cash,V5_no_volatility_block_cap_0p50,505,2023-03-17,0.0183993384306684
zero_cash,V5_no_volatility_block_cap_0p50,505,2023-03-24,0.0006340721517545
zero_cash,V5_no_volatility_block_cap_0p50,505,2023-03-31,0.0018676403877702
zero_cash,V5_no_volatility_block_cap_0p50,505,2023-04-07,0.0177372765480923
zero_cash,V5_no_volatility_block_cap_0p50,505,2023-04-14,0.0039505650369298
zero_cash,V5_no_volatility_block_cap_0p50,505,2023-04-21,-0.0192401481729223
zero_cash,V5_no_volatility_block_cap_0p50,505,2023-04-28,0.0068703878621408
zero_cash,V5_no_volatility_block_cap_0p50,505,2023-05-05,0.0052620073346078
zero_cash,V5_no_volatility_block_cap_0p50,505,2023-05-12,-0.0129348882454396
zero_cash,V5_no_volatility_block_cap_0p50,505,2023-05-19,-0.0160783176857808
zero_cash,V5_no_volatility_block_cap_0p50,505,2023-05-26,-0.0067857732260707
