protocol,profile,strategy_name,strategy_type,strategy_group,base_candidate,feature_family,constraint_status,robust_score,original_mandate_aware_score,profile_score,profile_multiplier,profile_eligible,failed_constraints,annualized_return,annualized_volatility,sharpe,max_drawdown,average_turnover,average_effective_number_of_assets,average_max_weight,max_drawdown_limit,max_annualized_volatility_limit,min_effective_assets,max_average_turnover_limit,drawdown_pass,volatility_pass,effective_assets_pass,turnover_pass,drawdown_multiplier,volatility_multiplier,effective_assets_multiplier,turnover_multiplier,profile_rank,profile_eligible_rank
zero_cash,aggressive,V7_real_macro_vintage_clean_no_dxy_garch_cap_0p80,td3,,V7_real_macro_vintage_clean_no_dxy_garch,,,0.4693060776497923,0.3435010487627105,0.30447457300458614,0.648776113297626,False,turnover,0.08612999104700117,0.12734486503333614,0.6809663574928227,-0.21139754829846505,0.30827275527058445,1.7006975256449153,0.7292414311385291,-0.25,0.25,1.5,0.2,True,True,True,False,1.0,1.0,1.0,0.648776113297626,11,
zero_cash,aggressive,defensive_risk_off_12p,benchmark,,,,,0.5145046040120119,0.3951066062600042,0.2793024993208066,0.542857142857143,False,effective_assets;turnover,0.0858542307792935,0.1423163741026759,0.6507149699585638,-0.1883538534464882,0.2456140350877192,1.0,1.0,-0.25,0.25,1.5,0.2,True,True,False,False,1.0,1.0,0.6666666666666666,0.8142857142857146,12,
zero_cash,aggressive,V4_real_garch_current_cap_0p70,td3,,V4_real_garch_current,,,0.4516693616265811,0.3495872517001036,0.20289812277781547,0.4492182556884654,False,turnover,0.047059535641156405,0.10280411044803288,0.5180260605288036,-0.1843464354869825,0.4452178812134046,2.004302828951787,0.6504030305103979,-0.25,0.25,1.5,0.2,True,True,True,False,1.0,1.0,1.0,0.4492182556884654,13,
zero_cash,aggressive,V5_no_volatility_block_cap_0p50,td3,,V5_no_volatility_block,,,0.4527595126574402,0.2821840788419499,0.19718981690606688,0.43552882135744664,False,drawdown;turnover,0.0525765436050555,0.1208053719342258,0.5059126924324209,-0.2736497203961881,0.41952524107793254,2.8006662863090668,0.4934377478474876,-0.25,0.25,1.5,0.2,False,True,True,False,0.913576668881853,1.0,1.0,0.47672936075578654,14,
zero_cash,aggressive,momentum_winner_12p,benchmark,,,,,0.680253378642922,0.0,0.1111582384315264,0.16340710964682395,False,drawdown;volatility;effective_assets;turnover,0.3004846187538317,0.3614291915419867,0.8971611533196885,-0.3093328814892037,0.4561403508771929,1.0,1.0,-0.25,0.25,1.5,0.2,False,False,False,False,0.8081908356991964,0.6916984179761746,0.6666666666666666,0.43846153846153857,15,
zero_cash,aggressive,V8_ewma_garch_vol_current_cap_uncapped,td3,,V8_ewma_garch_vol_current,,,0.3601153750418297,0.21826686988536875,0.10497267952349584,0.29149735556640033,False,drawdown;effective_assets;turnover,0.048248478954693676,0.17401530089892564,0.33167020380509826,-0.2825870759872734,0.5303995489340851,1.31072419329337,0.8773893414866458,-0.25,0.25,1.5,0.2,False,True,False,False,0.8846830631817678,1.0,0.8738161288622467,0.37707422715937267,16,
zero_cash,aggressive,BuyHold_TLT,benchmark,,,,,0.16922830608593967,0.0,0.07191567601229559,0.42496245265123944,False,drawdown;effective_assets,-0.090453722230371,0.1516641905461336,-0.5489279650114005,-0.3921915115720767,0.0,1.0,1.0,-0.25,0.25,1.5,0.2,False,True,False,True,0.6374436789768592,1.0,0.6666666666666666,1.0,17,
zero_cash,aggressive,risk_adjusted_momentum_winner_12p_12p,benchmark,,,,,0.3462400051875869,0.0,0.052905504662218876,0.15280009204469477,False,drawdown;volatility;effective_assets;turnover,0.1160294822516032,0.309098785780903,0.5018355888550975,-0.4905901606354652,0.3596491228070175,1.0,1.0,-0.25,0.25,1.5,0.2,False,False,False,False,0.5095903262229579,0.8088029183563545,0.6666666666666666,0.5560975609756098,18,
zero_cash,aggressive,BuyHold_BTC-USD,benchmark,,,,,0.2610728185554757,0.0,0.03296556412261572,0.1262696143743161,False,drawdown;volatility;effective_assets,0.1297733389675517,0.5131787191095913,0.4918542301179646,-0.6430152393197859,0.0,1.0,1.0,-0.25,0.25,1.5,0.2,False,False,False,True,0.38879327380244155,0.4871597178343078,0.6666666666666666,1.0,19,
zero_cash,conservative,rolling_markowitz_min_variance_52p,benchmark,,,,,0.567541768543386,0.3971936117303825,0.20785370151558835,0.3662350738502498,False,drawdown;volatility;effective_assets,0.081902279675345,0.1043954327541812,0.8064203650326056,-0.2308584938745816,0.0378109996137178,2.647942470859379,0.4779682729197295,-0.1,0.1,3.0,0.05,False,False,False,True,0.43316578186777466,0.9578963117617313,0.8826474902864597,1.0,1,
